frame,left_shoulder_x,left_shoulder_y,left_shoulder_conf,left_hip_x,left_hip_y,left_hip_conf,left_knee_x,left_knee_y,left_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,right_hip_x,right_hip_y,right_hip_conf,right_knee_x,right_knee_y,right_knee_conf,right_ankle_x,right_ankle_y,right_ankle_conf
187,0.7600478,0.4845484,0.43424845,0.7550883,0.63004327,0.4902151,0.65113133,0.740067,0.4659457,0.54394543,0.87091184,0.5012225,0.7821185,0.48176464,0.44226623,0.79858106,0.62880284,0.43901843,0.72440815,0.75159234,0.38771382,0.85224915,0.8423924,0.36750305
188,0.725181,0.49137563,0.3610509,0.7419311,0.6400995,0.5015818,0.6235386,0.751645,0.5061856,0.5260108,0.87643635,0.56026375,0.795015,0.48263162,0.39350647,0.8053299,0.6377611,0.55747205,0.7033001,0.75736284,0.34080374,0.8366159,0.84071743,0.4308328
189,0.72543967,0.49141082,0.3632866,0.7417891,0.6401099,0.5003221,0.6235808,0.7515973,0.5045711,0.5261113,0.87665534,0.562204,0.794976,0.48269972,0.39435315,0.8051015,0.63780653,0.55659854,0.703184,0.7575418,0.3375844,0.8367537,0.84071517,0.43219507
190,0.7442591,0.5009845,0.4256929,0.7420704,0.6484519,0.4657826,0.6048793,0.74026585,0.54704803,0.50890803,0.88541365,0.5966509,0.73588455,0.48722047,0.38996384,0.7514724,0.64732605,0.32675698,0.6741643,0.775182,0.2133534,0.82806206,0.8410527,0.38211614
191,0.72979474,0.51222664,0.44128045,0.7320709,0.66823786,0.33029923,0.5763372,0.7358551,0.54990405,0.500077,0.8884639,0.41453943,0.73774594,0.5098586,0.43931794,0.7548856,0.6686927,0.24895857,0.6477964,0.77781975,0.32193404,0.8131265,0.83974,0.28014913
192,0.7217957,0.51491946,0.4409413,0.71488476,0.67153645,0.38430515,0.5342068,0.73738265,0.53365326,0.490512,0.88975424,0.5471301,0.7174384,0.5072628,0.4249351,0.73164237,0.67078274,0.2720974,0.61979085,0.7867278,0.32607317,0.79095024,0.83323145,0.3274021
193,0.7079999,0.52086306,0.4472674,0.7041151,0.68177885,0.35554206,0.5073041,0.73994416,0.56520605,0.48760733,0.89254826,0.56158835,0.7334506,0.5284579,0.38704672,0.7419512,0.686896,0.38795593,0.60513824,0.7836071,0.2272653,0.7873739,0.8343458,0.29998338
194,0.7006955,0.5359961,0.49945107,0.69681615,0.6946057,0.48252416,0.4957329,0.7435435,0.41736525,0.48646295,0.8926555,0.52019346,0.720401,0.53904104,0.41653553,0.7287819,0.6969304,0.45566732,0.5184939,0.73222387,0.26476094,0.77417016,0.8322291,0.3477672
195,0.70111626,0.5358808,0.49823767,0.69689715,0.694447,0.4784381,0.49554035,0.7433908,0.41323146,0.486456,0.89255404,0.52233356,0.72018933,0.53899324,0.41395825,0.72834724,0.6968431,0.4523587,0.5174384,0.7322607,0.26596916,0.7746285,0.8323138,0.34986842
196,0.6639955,0.5399603,0.3579448,0.6820513,0.70139766,0.4856684,0.4749169,0.74900216,0.38627505,0.48598975,0.8898661,0.37977254,0.65519875,0.5387591,0.32688618,0.68972087,0.6999108,0.40887177,0.55672204,0.79546714,0.13284348,0.49628133,0.8847996,0.30490425
197,0.6422786,0.55175674,0.3282261,0.66983414,0.7073903,0.2655527,0.46504888,0.7534728,0.37981188,0.48259634,0.8864762,0.44729927,0.66568524,0.5585218,0.27146596,0.7089306,0.7079259,0.33276927,0.54631233,0.7730011,0.18208672,0.49476027,0.88261724,0.29711682
198,0.64121604,0.55583096,0.34877908,0.6737473,0.7115632,0.31124082,0.45839876,0.75473785,0.33947632,0.4826948,0.88677406,0.46008945,0.66241926,0.56114256,0.28614804,0.692191,0.71200913,0.34816444,0.46611506,0.7485487,0.35368145,0.49507874,0.8809867,0.34771147
199,0.6377634,0.5544702,0.36160362,0.66254425,0.7206883,0.4317779,0.44836175,0.7570152,0.43933812,0.48841462,0.885818,0.44312856,0.67972726,0.5570425,0.3428811,0.7039287,0.7212707,0.42242956,0.46203038,0.7516898,0.2373677,0.4997861,0.8812553,0.28577584
200,0.667123,0.56134295,0.29584137,0.66700715,0.7210273,0.30294365,0.444285,0.7598495,0.43603507,0.491435,0.88589454,0.41299206,0.62091863,0.56791216,0.28059086,0.6503872,0.71663415,0.3434516,0.443209,0.7554654,0.39391187,0.4967402,0.881612,0.31449783
201,0.66689485,0.5606713,0.28413245,0.67288846,0.71846724,0.48832795,0.44576782,0.76006055,0.4317481,0.49160442,0.8859196,0.41226572,0.61839604,0.5670594,0.2764112,0.6480688,0.71581244,0.34369978,0.44195598,0.7553469,0.3979042,0.4960018,0.88120294,0.33589545
202,0.58614063,0.5669895,0.24544276,0.6513195,0.7279536,0.24368708,0.42779547,0.7594244,0.42074662,0.4913724,0.88569,0.4729696,0.60117054,0.5791851,0.23439944,0.6893958,0.72324955,0.32821423,0.44530863,0.7568447,0.33872014,0.5010092,0.88219947,0.32691565
203,0.59510493,0.5767287,0.2763865,0.64975786,0.7424284,0.23894085,0.42346585,0.7618134,0.39445135,0.49391204,0.8849396,0.40711504,0.59888,0.5830145,0.2689581,0.65504503,0.7375812,0.25401402,0.43724418,0.7590569,0.37356448,0.50761575,0.88248634,0.33372143
204,0.58610344,0.58099973,0.3241395,0.6268995,0.7469498,0.3043868,0.42535233,0.76376665,0.5952634,0.49217197,0.8863815,0.36540097,0.62472415,0.58649445,0.2688828,0.68845725,0.74333805,0.3603261,0.5362339,0.80983466,0.112175114,0.5140696,0.8873633,0.36738774
205,0.58194584,0.5883396,0.3045919,0.6190716,0.7551538,0.40148717,0.42209637,0.7633048,0.6122808,0.4872697,0.8866081,0.3545443,0.6432462,0.58717,0.26984748,0.6759734,0.7522248,0.24948025,0.5660591,0.80919594,0.149965,0.5132589,0.88619745,0.35951707
206,0.5683105,0.5890702,0.30205193,0.62220645,0.75278586,0.41044083,0.42214537,0.7636384,0.6417634,0.48755103,0.889554,0.3789468,0.620554,0.58791006,0.24332291,0.67330927,0.7501786,0.29673547,0.53914946,0.8020947,0.09996182,0.50799197,0.888395,0.32328174
207,0.5688912,0.5897652,0.30369857,0.6221521,0.7533109,0.42078745,0.4221598,0.7635674,0.6453255,0.48717684,0.8900384,0.38940167,0.6212047,0.5883142,0.24305417,0.6737938,0.75060344,0.29614866,0.5388233,0.8003758,0.1014607,0.5088649,0.8886211,0.32877865
208,0.56402946,0.5776402,0.29381394,0.6420047,0.7500126,0.35396138,0.41767642,0.76265496,0.5835845,0.49211833,0.88568777,0.36364055,0.60069615,0.5802819,0.20768227,0.67537516,0.7504767,0.28942916,0.43571863,0.7576665,0.32089168,0.50857437,0.88769877,0.34161466
209,0.58503985,0.5819966,0.30045426,0.64466804,0.75759566,0.43308106,0.41543472,0.7633703,0.57336056,0.49178848,0.89155674,0.41333127,0.6283045,0.58279425,0.2193714,0.673906,0.756444,0.3361192,0.43411016,0.7591088,0.3436662,0.51140285,0.8975472,0.23785587
210,0.59165156,0.5868445,0.29914883,0.6615296,0.7594967,0.44512188,0.41736946,0.7629101,0.54697776,0.4923588,0.8995134,0.46516228,0.60080254,0.5934213,0.24877173,0.6533222,0.7614807,0.26004896,0.42708609,0.76050556,0.41771677,0.5106302,0.9004595,0.27482665
211,0.5980667,0.5881375,0.2949814,0.6622589,0.7591006,0.44529748,0.4164881,0.7643224,0.50991154,0.48922646,0.8995011,0.45652324,0.5830625,0.599627,0.24772763,0.6480428,0.75819033,0.34822392,0.4237525,0.7623638,0.419565,0.5131451,0.89974916,0.28121364
212,0.59686863,0.58768624,0.3261311,0.658599,0.76194966,0.4583372,0.4157319,0.7618543,0.5078789,0.489555,0.8955798,0.4136949,0.6006931,0.592762,0.2541359,0.6513965,0.7607886,0.37456778,0.42287752,0.76066273,0.44477215,0.5089777,0.89954484,0.26606524
213,0.59592855,0.58757293,0.32571864,0.65773594,0.7615401,0.4578164,0.41598436,0.7619085,0.51611733,0.48858163,0.8960408,0.41241014,0.60318077,0.5926625,0.252445,0.65305036,0.76341593,0.26231238,0.42375535,0.76053834,0.44134298,0.509112,0.8997992,0.26395133
214,0.6000752,0.5942397,0.30130795,0.6509996,0.76840204,0.284382,0.41777694,0.7630149,0.5074758,0.5012882,0.89798295,0.3453067,0.59991586,0.60511065,0.24763198,0.6504006,0.76817584,0.27591696,0.42161715,0.762345,0.44567877,0.51095283,0.9000427,0.29737464
215,0.6033888,0.5929872,0.3001458,0.6481396,0.76754045,0.3054839,0.41308245,0.76382804,0.49452376,0.5011395,0.8991369,0.32848272,0.6030018,0.60396016,0.2285368,0.6487198,0.7678827,0.2781577,0.41712162,0.7634578,0.45247027,0.5103765,0.90159005,0.28949177
216,0.60434145,0.5989328,0.22674549,0.6589425,0.7640172,0.4586696,0.4174682,0.76301885,0.4578877,0.4955641,0.90004504,0.4532202,0.57790875,0.6026211,0.27401572,0.62775844,0.7650143,0.29172233,0.4119913,0.7621279,0.45670936,0.49259835,0.8983362,0.3261065
217,0.62284243,0.59048676,0.30639076,0.64764774,0.76545584,0.29543844,0.40878102,0.76207346,0.45200938,0.48908874,0.9008009,0.47336036,0.5981034,0.60058206,0.19363926,0.6305021,0.7647404,0.2871115,0.41581148,0.75965565,0.4219677,0.5090654,0.9004859,0.28002676
218,0.5968386,0.59113693,0.26476416,0.6477883,0.764408,0.2872536,0.40746015,0.7647728,0.4946406,0.49055648,0.90061724,0.49057192,0.58479536,0.60191476,0.2379872,0.6478909,0.76009554,0.34843206,0.4200922,0.762442,0.4176335,0.5113463,0.9006746,0.29568213
219,0.5970229,0.59108746,0.2657141,0.6480648,0.76435065,0.2880155,0.40765128,0.7648033,0.4961203,0.49084982,0.90061283,0.49221346,0.5845187,0.6018417,0.23784797,0.6478744,0.7600929,0.35014433,0.41996968,0.7624743,0.42012757,0.5113704,0.9006839,0.29681048
220,0.57301605,0.5879313,0.31671184,0.6239545,0.7538342,0.332645,0.41046378,0.76503325,0.5512722,0.4883117,0.89792055,0.46451724,0.6236353,0.5891288,0.23376206,0.669855,0.7519443,0.27645114,0.4228631,0.7614474,0.39741808,0.50820976,0.89851063,0.36613894
221,0.62222314,0.5878347,0.2983792,0.6415094,0.7482251,0.30776325,0.4179752,0.7656199,0.49837923,0.49455008,0.894753,0.39982715,0.56833714,0.58859736,0.2648096,0.6002041,0.74468374,0.2536881,0.41380912,0.7612996,0.49351907,0.4930337,0.89018726,0.3215266
222,0.59092486,0.57145584,0.24441144,0.6183519,0.7411314,0.2725875,0.41314483,0.7640843,0.54127043,0.4912759,0.8864259,0.32502815,0.6166031,0.57795084,0.19132748,0.64733326,0.7416129,0.23566645,0.41913968,0.760098,0.4467625,0.5028221,0.88486207,0.34650996
223,0.61185056,0.5621011,0.29826263,0.6433508,0.72460735,0.26693618,0.423187,0.7611704,0.52488947,0.49033043,0.8867478,0.40787843,0.61317015,0.56137705,0.23872039,0.65145546,0.72031635,0.32882714,0.42300248,0.7578411,0.44874936,0.49254638,0.8837649,0.3100257
224,0.5810547,0.54468477,0.26332977,0.6283423,0.7256571,0.28669548,0.42429107,0.76087993,0.60485893,0.48949873,0.8897735,0.46229446,0.64147365,0.54175997,0.2830391,0.67554,0.71878743,0.29731596,0.5836432,0.8288667,0.2660086,0.495815,0.8866365,0.24896254
225,0.58202577,0.54466736,0.2697265,0.6292632,0.7257346,0.2757664,0.42406625,0.76102614,0.59927565,0.48942658,0.88959736,0.46234077,0.6404252,0.5420183,0.2843444,0.67503417,0.71890783,0.30153915,0.58308935,0.82918924,0.25760764,0.49570346,0.8865091,0.25162616
226,0.5794978,0.54212993,0.38867065,0.62587565,0.71560186,0.41719118,0.43746603,0.75213355,0.44180423,0.48592436,0.89122576,0.44847283,0.6637323,0.54164755,0.28006965,0.69668525,0.7099893,0.32789856,0.6034832,0.8200073,0.2978057,0.7757489,0.8271753,0.25681254
227,0.613846,0.52775615,0.36881447,0.6436593,0.70223784,0.31325203,0.46041435,0.7487159,0.41183248,0.478124,0.89468145,0.4808253,0.64766616,0.53632754,0.34139648,0.707168,0.69566345,0.3888372,0.6158817,0.81997555,0.3057254,0.77310276,0.8299889,0.291998
228,0.6711991,0.52275527,0.30458003,0.68907106,0.66790664,0.40426782,0.4964647,0.74618477,0.37412643,0.4774607,0.88950247,0.48741055,0.608704,0.52397966,0.34292698,0.6741992,0.67057943,0.34781593,0.62288344,0.80799454,0.29768246,0.7886683,0.835533,0.3381483
229,0.65440625,0.5069487,0.35358092,0.68627465,0.66072977,0.46343112,0.52368206,0.73713124,0.49094012,0.4842252,0.8922745,0.6910728,0.66029114,0.50313455,0.3351117,0.7191024,0.65714175,0.48231122,0.64132273,0.7935029,0.34947786,0.79259217,0.8297214,0.37145922
230,0.7017984,0.49805754,0.30903077,0.71132344,0.64694804,0.4309691,0.56126463,0.7385622,0.50493336,0.4903773,0.8917858,0.6232542,0.65108347,0.4968168,0.3187085,0.69668764,0.6486485,0.35659227,0.6619708,0.7870736,0.31491295,0.81760997,0.83957803,0.5169182
231,0.7016345,0.49778292,0.3072344,0.71085656,0.6467642,0.42631048,0.5611,0.7390549,0.50986505,0.49012876,0.89176166,0.62470424,0.6518824,0.4965341,0.31463754,0.69753855,0.64849293,0.35744065,0.66311634,0.7869908,0.3210592,0.8179157,0.839777,0.52218765
232,0.7137115,0.48413822,0.31756476,0.7239772,0.6372244,0.4376077,0.6042349,0.73283863,0.45024467,0.50239736,0.8844155,0.49371746,0.69801223,0.48750266,0.3152586,0.724481,0.6392829,0.3425255,0.68179625,0.7720505,0.23305182,0.8330077,0.84380174,0.41300762
233,0.67744225,0.4798239,0.41688895,0.71817684,0.64004385,0.548717,0.6224401,0.7502736,0.3258351,0.52288157,0.87403095,0.40346688,0.76403373,0.482754,0.45622534,0.7855729,0.63855726,0.5940707,0.7111355,0.75150156,0.29822198,0.8343624,0.8467273,0.4965031
234,0.6940454,0.48117134,0.4028269,0.7314369,0.627097,0.49020505,0.64327925,0.7436172,0.34427166,0.5385351,0.87673825,0.6133058,0.7840624,0.4754803,0.45774797,0.8006518,0.62692046,0.48934606,0.7290448,0.7339329,0.42407328,0.8495277,0.8492874,0.44011492
235,0.7207676,0.4750452,0.39239812,0.7476784,0.6238488,0.41266343,0.6647135,0.7369527,0.44136265,0.56978524,0.8722979,0.46359476,0.76751506,0.47241616,0.42936054,0.7909354,0.62359977,0.41932416,0.74716926,0.72977006,0.3901829,0.8549237,0.84851944,0.40457287
236,0.7340628,0.46970496,0.46817318,0.77731824,0.6190577,0.550425,0.6827607,0.72345996,0.48809707,0.6129358,0.8690239,0.5253878,0.74872005,0.46803415,0.3985926,0.7983357,0.6198822,0.39573,0.7503046,0.7326781,0.3627344,0.85532343,0.850177,0.46918643
237,0.7340619,0.46965414,0.46692517,0.77752376,0.61881936,0.5539721,0.68281496,0.7234584,0.48782992,0.612815,0.8689458,0.5247919,0.74866956,0.4681421,0.39800504,0.79835975,0.6197273,0.39235258,0.74972904,0.7324154,0.36232522,0.8552208,0.85002446,0.47212002
238,0.73157233,0.47734404,0.36692613,0.76930857,0.6219147,0.405603,0.68285197,0.7246327,0.56795776,0.6663387,0.87823933,0.47962394,0.78841966,0.46053213,0.51059127,0.82048213,0.62100464,0.4421933,0.7704098,0.73412764,0.38988078,0.8625934,0.85331035,0.46024433
239,0.73010457,0.47217596,0.49879152,0.778361,0.62321985,0.5598215,0.6877191,0.72772443,0.5044552,0.7189938,0.8758035,0.5504287,0.81002414,0.4652555,0.63458914,0.83887637,0.62014264,0.47843167,0.77723265,0.7318053,0.40544492,0.86282647,0.8469454,0.50525886
240,0.75836253,0.471092,0.4543089,0.7831452,0.62312365,0.426663,0.6947436,0.728944,0.41517562,0.77569914,0.8580169,0.5051762,0.80408597,0.46866208,0.48577634,0.832896,0.6194622,0.40201664,0.78841686,0.7292058,0.40379295,0.86614317,0.84349465,0.58917564
241,0.8032884,0.47482067,0.45858476,0.8110821,0.62516665,0.39971206,0.7911637,0.72455263,0.26542136,0.84797806,0.8479473,0.37182274,0.74272794,0.47062325,0.4526194,0.74864197,0.6366216,0.43416283,0.70064443,0.7287528,0.3679132,0.8153335,0.83762515,0.41277507
242,0.7798101,0.47626597,0.44663316,0.7814286,0.6415392,0.37617016,0.72941256,0.7371301,0.37126085,0.8607587,0.8473117,0.44330683,0.7844969,0.46309492,0.39340764,0.77698815,0.63661385,0.37785333,0.72893655,0.7308202,0.3654923,0.8454312,0.8294181,0.35028487
243,0.77990544,0.4765142,0.44438928,0.7811348,0.64190465,0.38230747,0.7296679,0.7372006,0.37316155,0.8607706,0.8477038,0.44638884,0.7849463,0.46341938,0.39727715,0.7773541,0.6369189,0.38003683,0.7293024,0.7309035,0.36635813,0.8456211,0.8292808,0.35076547
244,0.76245975,0.47395676,0.4081092,0.78280824,0.6344106,0.5440195,0.7922528,0.7465997,0.36380634,0.89725137,0.8593687,0.35461658,0.80479383,0.4689935,0.42561528,0.795484,0.6318958,0.42010158,0.76145,0.7350484,0.46908113,0.8651409,0.8437989,0.35563216
245,0.7531276,0.4782507,0.46109256,0.79049253,0.62153566,0.46031502,0.8022129,0.73982066,0.5970519,0.90242445,0.86123383,0.28735328,0.83805394,0.46826574,0.39700827,0.84245676,0.6209474,0.37577757,0.80510706,0.7367007,0.5315418,0.88435256,0.839476,0.4492566
246,0.7438674,0.48852286,0.43431857,0.78158224,0.63810176,0.51516795,0.82164586,0.7501256,0.48566493,0.9225097,0.86880153,0.52149963,0.8396884,0.48354787,0.42157874,0.8508498,0.6323416,0.41720513,0.82806844,0.7444992,0.3869172,0.88180244,0.8505947,0.37169942
247,0.7273922,0.4860606,0.43686694,0.77232903,0.62808603,0.49211085,0.84671944,0.756505,0.44002286,0.90968436,0.86083454,0.32556453,0.83520913,0.48347926,0.43777132,0.84416074,0.6265962,0.40912026,0.85510695,0.7537265,0.4193703,0.8845062,0.8519003,0.39316624
248,0.74052536,0.48661,0.49766928,0.77788115,0.6324098,0.54042065,0.8520848,0.7454609,0.36180878,0.91480756,0.8672519,0.4467307,0.845294,0.48402295,0.4484088,0.8499057,0.62963426,0.4688469,0.8575033,0.74616855,0.3924679,0.8903645,0.84939694,0.37571838
249,0.7403959,0.4844895,0.3466553,0.77822065,0.6320585,0.53355145,0.8519875,0.74431837,0.35040048,0.91498417,0.8676785,0.44331586,0.84568346,0.48365128,0.44208992,0.8500053,0.6293493,0.46764645,0.8582947,0.74497557,0.3756931,0.89135575,0.8494693,0.37862316
250,0.7422709,0.48531562,0.3764047,0.7859017,0.63838834,0.5351066,0.8628465,0.7538147,0.40760967,0.91649795,0.8751782,0.44663087,0.84555167,0.48017174,0.3593926,0.8593864,0.6321789,0.40825552,0.8687906,0.7528925,0.3508055,0.8805484,0.8528485,0.40808132
251,0.750879,0.48602793,0.4671647,0.7948859,0.63965094,0.3999144,0.8662183,0.75849575,0.37751478,0.895561,0.86768615,0.30335748,0.84108967,0.4789141,0.34922844,0.8585946,0.63819635,0.35292897,0.8831719,0.76263964,0.2908606,0.90482175,0.86191416,0.2936933
252,0.77147573,0.47980174,0.43532252,0.8146254,0.6338348,0.3206953,0.86264795,0.7572562,0.36562854,0.89277214,0.86752146,0.35152403,0.82578015,0.47681272,0.40711385,0.84286994,0.6323266,0.43442842,0.8718904,0.75832975,0.37052113,0.888332,0.85863584,0.30550835
253,0.762175,0.4858372,0.35585907,0.7957288,0.64420104,0.41161525,0.8557593,0.7569697,0.33645838,0.8901794,0.86546445,0.32176444,0.859758,0.4901023,0.37648436,0.8590774,0.64209574,0.36504948,0.87898463,0.7581417,0.39516997,0.906142,0.8622622,0.30525666
254,0.758052,0.48117015,0.46504545,0.7813284,0.64574313,0.47173,0.82229936,0.75864094,0.34064332,0.8737413,0.8662646,0.32132745,0.8649533,0.4888701,0.42586407,0.8668523,0.64213824,0.4154542,0.8879088,0.7583059,0.4719505,0.91941327,0.8670386,0.3044493
255,0.7586291,0.48095512,0.46462256,0.78196263,0.64540446,0.46428737,0.8239229,0.75878835,0.34023985,0.8721573,0.86834925,0.41810906,0.8652936,0.48847198,0.42508164,0.86774874,0.6411003,0.4058556,0.8874558,0.7577476,0.47786635,0.9190614,0.86695004,0.30552953
256,0.77077925,0.4799305,0.39488772,0.7861895,0.64211905,0.36248598,0.80921185,0.7563891,0.41005674,0.87145156,0.8682062,0.3473778,0.85988396,0.49084896,0.40544266,0.8511913,0.64368415,0.42211184,0.87168777,0.75277185,0.429602,0.9168672,0.85918754,0.43326315
257,0.7764556,0.48300633,0.4269477,0.78574073,0.6451082,0.5265639,0.7620754,0.7481374,0.38513857,0.878198,0.86697316,0.25601873,0.85349643,0.49178672,0.43357298,0.84445477,0.6413467,0.4296928,0.8757474,0.7525188,0.31463903,0.88549435,0.8565767,0.41904053
258,0.811792,0.48626456,0.3271302,0.8014529,0.66206276,0.32652923,0.7314724,0.74288666,0.4171269,0.8795321,0.8598083,0.24852888,0.8504801,0.48353332,0.31674802,0.81619,0.6639578,0.2479929,0.7342531,0.74015117,0.35572127,0.86522126,0.84927166,0.2417529
259,0.80748147,0.48922712,0.4147864,0.8614855,0.6324473,0.40015495,0.8365416,0.7424904,0.18515688,0.90930885,0.86456406,0.26037878,0.85461205,0.48430595,0.3631148,0.8933677,0.6320064,0.38888976,0.84171486,0.74241465,0.20658685,0.8822648,0.8515913,0.30380753
260,0.7988503,0.48349783,0.47713494,0.84097576,0.6229835,0.41427666,0.8718464,0.7560048,0.28072363,0.9235395,0.8677037,0.33132333,0.85618085,0.4825012,0.40286407,0.86977327,0.621629,0.38831007,0.6910769,0.7130493,0.32125556,0.75479335,0.839036,0.3331465
261,0.7997281,0.48411477,0.4770754,0.8412659,0.6233375,0.41815487,0.87233037,0.75605786,0.2861119,0.9232609,0.8674914,0.3340831,0.8551011,0.4827277,0.40458587,0.86861634,0.62196517,0.3873274,0.69018453,0.71308696,0.32867143,0.7545415,0.83898413,0.33906037
262,0.79456806,0.48430222,0.44928262,0.8392441,0.62908393,0.44912365,0.88128114,0.76703036,0.39450675,0.9369409,0.8827686,0.30969808,0.8479756,0.48146898,0.39390558,0.8492751,0.6297808,0.38801637,0.67381716,0.722197,0.59759206,0.7052254,0.8500749,0.31145635
263,0.7948941,0.48355848,0.43207502,0.8433604,0.62902534,0.4736266,0.88258874,0.76610756,0.42285264,0.9326608,0.8834297,0.32336313,0.826684,0.48281977,0.3668597,0.8263287,0.63002086,0.4051778,0.6744589,0.7173487,0.5992373,0.63970006,0.8593938,0.49703237
264,0.78852665,0.48168907,0.39145246,0.83332145,0.63549817,0.44655144,0.8777978,0.77763313,0.5161892,0.9281485,0.8888847,0.46812168,0.8188448,0.47333527,0.2840786,0.811269,0.6278526,0.43447182,0.67762566,0.7112224,0.55444974,0.59468865,0.8518457,0.6272513
265,0.7860533,0.47831082,0.4058685,0.80012786,0.6333866,0.50628906,0.8493507,0.77726686,0.30242172,0.9177682,0.8781867,0.2494107,0.84556246,0.48268804,0.40542266,0.8453488,0.6300049,0.4285248,0.85427254,0.77934194,0.35271135,0.9184255,0.8777825,0.34264678
266,0.81102896,0.48642167,0.45685259,0.8207428,0.64254856,0.41329828,0.8533548,0.77944845,0.43861824,0.9224355,0.88712966,0.4668209,0.8120731,0.48762274,0.3582972,0.78259695,0.64062417,0.42499313,0.6535623,0.7305135,0.56196076,0.5309634,0.84825635,0.64276433
267,0.80995286,0.48657227,0.43407464,0.82062453,0.64254755,0.40691826,0.85411155,0.7797499,0.44076517,0.9228462,0.88793176,0.45824507,0.8130498,0.48744413,0.34858152,0.7843835,0.6407156,0.41636333,0.65338963,0.7307562,0.56210124,0.53104097,0.84784484,0.62829095
268,0.80212873,0.4958665,0.5438613,0.8242558,0.64762294,0.5158212,0.8256778,0.78369343,0.6674643,0.9164602,0.88523763,0.52698076,0.772202,0.49112782,0.34708634,0.76131713,0.64727926,0.55163187,0.6422943,0.73408294,0.62976396,0.5274065,0.8535418,0.57010186
269,0.78722024,0.49887347,0.47017816,0.81207824,0.65115833,0.5282858,0.7983812,0.7830379,0.6845877,0.91312385,0.8776912,0.52603537,0.75310385,0.49283132,0.40659258,0.75211734,0.64699143,0.5184605,0.6303066,0.7279837,0.5075625,0.51375616,0.8614449,0.65399855
270,0.7804985,0.50775725,0.43518546,0.7944994,0.6561068,0.6429352,0.770802,0.7888737,0.51152474,0.9107868,0.8720014,0.5223132,0.73305535,0.50172067,0.2792348,0.7338625,0.6519222,0.5768387,0.6119669,0.72788656,0.5474276,0.50924313,0.8679496,0.6071394
271,0.7615086,0.5163815,0.47342533,0.7791115,0.6633665,0.46166173,0.7455508,0.8018006,0.48860145,0.8985595,0.86749685,0.48292467,0.72098935,0.5071838,0.34035456,0.72117114,0.6599462,0.46730572,0.5892042,0.73777026,0.40956983,0.49077627,0.8727677,0.6061105
272,0.73853177,0.51915413,0.44666848,0.7801294,0.68103,0.56245816,0.7268921,0.8114486,0.4714953,0.88068545,0.86918116,0.3297063,0.7205481,0.5145259,0.41152832,0.72856915,0.6767477,0.51523775,0.55912346,0.73735166,0.53087455,0.47948846,0.8730675,0.29978225
273,0.73804927,0.51907307,0.4456959,0.7799396,0.68092483,0.55717194,0.7266564,0.8112967,0.462062,0.8806101,0.8691406,0.32401863,0.7216376,0.5144956,0.40758154,0.72930735,0.6765796,0.51190966,0.5589998,0.7372625,0.5299427,0.47933555,0.8730459,0.29875636
274,0.7303083,0.5276973,0.49380037,0.76513547,0.6874146,0.454777,0.7080142,0.8310572,0.44577792,0.8706128,0.8622238,0.28438944,0.7021896,0.51616293,0.43522573,0.70516574,0.68268573,0.40644196,0.5340898,0.73760045,0.44755995,0.4696682,0.8708481,0.40116313
275,0.7144541,0.550329,0.48068345,0.74806786,0.704473,0.37982243,0.6934422,0.84195805,0.36656687,0.86717176,0.8634733,0.29559618,0.70840853,0.5508091,0.36132824,0.7083558,0.6989259,0.4369171,0.50322574,0.74394023,0.49823278,0.4640666,0.8737906,0.4709469
276,0.70832646,0.5566474,0.406212,0.7356067,0.7167368,0.39550635,0.67645186,0.8535383,0.49135077,0.8538262,0.86675036,0.276315,0.6819918,0.55531454,0.39750376,0.6684673,0.71531606,0.42349955,0.49015743,0.7456586,0.46400264,0.45651576,0.87309504,0.37144953
277,0.68557996,0.559501,0.3422314,0.717433,0.7188048,0.38135844,0.6637052,0.861789,0.3675149,0.8493363,0.87356967,0.20001642,0.6767656,0.5551807,0.42557287,0.664219,0.7156223,0.35632142,0.46887407,0.74156713,0.50054383,0.45895037,0.87461567,0.42445397
278,0.6882231,0.57497853,0.37827724,0.7088151,0.728415,0.32647195,0.6544574,0.87630177,0.50749654,0.84504855,0.8658721,0.32306114,0.67306775,0.56681913,0.36105868,0.6495983,0.7205345,0.43201357,0.45993507,0.7464192,0.44250417,0.4588217,0.8766033,0.37432417
279,0.68853474,0.57476974,0.3775522,0.70885843,0.7280172,0.32236502,0.654118,0.87624955,0.51405406,0.84552145,0.8658469,0.32835364,0.6727984,0.5665653,0.3604256,0.6494449,0.72028226,0.431284,0.46006295,0.7464086,0.4428441,0.45884165,0.8766427,0.3793121
280,0.67434853,0.5770309,0.34678137,0.70095,0.73275733,0.4103767,0.64926267,0.88026977,0.41969603,0.8480975,0.86884,0.3145378,0.64615524,0.5686731,0.35534826,0.62698734,0.72337115,0.43743724,0.45078787,0.7446927,0.46754918,0.45873544,0.8724141,0.4222048
281,0.6858706,0.57962924,0.28499576,0.69315934,0.7383856,0.50469065,0.6367487,0.8791481,0.5150151,0.8403064,0.87275046,0.31453326,0.6269074,0.56493104,0.3524289,0.6226481,0.7305548,0.40238252,0.43893656,0.7433917,0.5896087,0.45789337,0.8733417,0.51364654
