frame,left_shoulder_x,left_shoulder_y,left_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,left_knee_x,left_knee_y,left_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,right_elbow_x,right_elbow_y,right_elbow_conf,right_wrist_x,right_wrist_y,right_wrist_conf,right_hip_x,right_hip_y,right_hip_conf,right_knee_x,right_knee_y,right_knee_conf,right_ankle_x,right_ankle_y,right_ankle_conf
250,0.5648953,0.31108773,0.67491746,0.614206,0.35428602,0.4092708,0.6335502,0.33988246,0.37636885,0.53771037,0.5019629,0.6242757,0.54173744,0.662621,0.5851573,0.5593529,0.81319916,0.6567221,0.45425865,0.31984755,0.69619876,0.38130364,0.37458333,0.45806563,0.35217997,0.345083,0.46157575,0.4824633,0.5027543,0.70495874,0.45933896,0.66263676,0.6415784,0.44577128,0.8227484,0.63673556
251,0.56639516,0.30303746,0.8305901,0.6339408,0.3205422,0.3196925,0.6483994,0.29729313,0.60646397,0.53357023,0.50344145,0.63144463,0.55043715,0.6758907,0.8476896,0.5731919,0.8433943,0.6323857,0.45149967,0.31581917,0.7156874,0.37781227,0.3490932,0.48133123,0.34054154,0.3127756,0.5618784,0.47879016,0.50570655,0.7448862,0.4587341,0.67481613,0.74395716,0.44307536,0.83287096,0.6353797
252,0.56407106,0.30128106,0.6191056,0.6412777,0.32079858,0.39009592,0.65466255,0.2812971,0.5336427,0.5366611,0.5074061,0.6857553,0.55621684,0.67699045,0.83556396,0.5811323,0.8474612,0.60794604,0.4511037,0.31561363,0.7242904,0.3831836,0.32992995,0.5658873,0.35076508,0.29967964,0.47785544,0.47972283,0.5097765,0.77844477,0.45486102,0.67588633,0.8026059,0.436732,0.8421676,0.72257876
253,0.56591666,0.31617963,0.7821711,0.634604,0.31509048,0.33597088,0.65185684,0.26488996,0.5994272,0.535239,0.51637375,0.6127272,0.5575433,0.67687,0.8530719,0.5871179,0.8434457,0.46169087,0.45418105,0.32391852,0.74745816,0.38713604,0.31912553,0.5124294,0.3384007,0.26264358,0.41993418,0.48074025,0.51941013,0.74969244,0.45295936,0.6785213,0.8327833,0.4288616,0.84305257,0.62629664
254,0.56144506,0.3242894,0.80818915,0.62059844,0.28332093,0.41200268,0.64045835,0.21953967,0.6554601,0.53628445,0.52448124,0.72652274,0.5568954,0.6855973,0.67181194,0.5930539,0.85759485,0.67292464,0.45118195,0.327267,0.6014962,0.38437983,0.29465753,0.50319827,0.35057676,0.22814357,0.5290951,0.48041737,0.52787626,0.81487167,0.45267627,0.6870116,0.9032482,0.42521796,0.84148854,0.780452
255,0.5506952,0.32854253,0.66708565,0.5982038,0.2933937,0.37993586,0.62566245,0.20951107,0.6120102,0.53798103,0.5352888,0.7346913,0.5603416,0.6874728,0.6562315,0.59828216,0.84394646,0.6261144,0.45607132,0.33308297,0.67021817,0.39541444,0.29171956,0.42816877,0.36407042,0.2182669,0.59972376,0.4832844,0.5361941,0.65240645,0.44997567,0.68999237,0.8348847,0.42239493,0.84514725,0.62005496
256,0.56523955,0.3418674,0.7431749,0.5972618,0.30307376,0.26645026,0.62354434,0.19852726,0.5155094,0.53834695,0.54880404,0.7332498,0.56318516,0.6952174,0.8145084,0.600336,0.8469695,0.6251491,0.45394874,0.33807045,0.6810335,0.40775442,0.29793155,0.17324418,0.38261363,0.19636506,0.51513153,0.4824128,0.5494028,0.8103155,0.45166704,0.6936335,0.92524236,0.41927725,0.8429157,0.763295
257,0.5492426,0.36336792,0.42870167,0.5766481,0.32174703,0.36801594,0.59626824,0.28207207,0.12367424,0.53718174,0.55753344,0.65828735,0.56224126,0.6961128,0.6815947,0.6038892,0.846918,0.59398884,0.46370596,0.35975754,0.6406144,0.45247075,0.33306473,0.17167586,0.42270896,0.2735664,0.1188383,0.4870976,0.55922365,0.6003279,0.45283574,0.69464576,0.8324001,0.42048836,0.83982724,0.6494143
258,0.55265075,0.36969575,0.45425355,0.586966,0.39653945,0.16039363,0.5801817,0.3336149,0.1159877,0.5345508,0.56542826,0.62757945,0.5635165,0.7082078,0.68840456,0.6010388,0.86762136,0.51538295,0.46572542,0.3607609,0.6169873,0.46580893,0.34383565,0.21605511,0.42669868,0.28148878,0.15469743,0.4853803,0.56596076,0.6454549,0.45243442,0.70985925,0.79856896,0.42274296,0.853799,0.52441883
259,0.5553802,0.3954762,0.50044405,0.58081114,0.3875483,0.16946843,0.57911015,0.33221537,0.12457145,0.5322124,0.57877564,0.63413084,0.56693155,0.72476,0.655305,0.5993523,0.8733772,0.59283835,0.47347578,0.38476884,0.4176009,0.46687266,0.36170542,0.24707462,0.43563247,0.2969062,0.14462033,0.48946524,0.58236235,0.5543332,0.45359874,0.72465414,0.7247311,0.4240957,0.85488915,0.58766925
260,0.5559535,0.42063794,0.4986933,0.6047017,0.46683723,0.18075031,0.6131015,0.47782597,0.23549129,0.53622806,0.5951154,0.5496585,0.57077825,0.73952484,0.78201616,0.6012962,0.87768936,0.66984963,0.47347045,0.39854497,0.55238754,0.4580068,0.40017605,0.25541472,0.4802624,0.34700006,0.13423836,0.48693913,0.5997907,0.63413954,0.4547631,0.7397653,0.68046665,0.4230475,0.86918676,0.62615424
261,0.5558847,0.42241055,0.3960755,0.6024009,0.46384248,0.173815,0.6154944,0.47959048,0.22587961,0.53543985,0.6076033,0.4609872,0.5697,0.7480347,0.6604927,0.60155505,0.8798117,0.62414724,0.4731977,0.40263528,0.46154693,0.46116495,0.39998052,0.24264112,0.4739282,0.35601503,0.14401393,0.48742172,0.6053145,0.5318484,0.45337722,0.74691856,0.7077697,0.42347413,0.87318105,0.62076205
262,0.5555059,0.41876897,0.43986082,0.5839183,0.38055366,0.16043267,0.5993475,0.34976667,0.14050703,0.53579664,0.60107243,0.47108668,0.5740942,0.75160277,0.7247993,0.6013682,0.8806478,0.6194268,0.47145218,0.39904734,0.51272,0.45519888,0.37742472,0.23290142,0.463474,0.31478193,0.15608357,0.48870453,0.6049495,0.55511546,0.4526752,0.7495804,0.73506886,0.42370805,0.87639594,0.58886385
263,0.5500743,0.41365322,0.38605383,0.59467965,0.37732142,0.12324369,0.6050787,0.34492058,0.14319587,0.53593194,0.5968632,0.4485672,0.5743251,0.7488979,0.6873157,0.6015198,0.879153,0.5429588,0.47547823,0.39743245,0.4217797,0.4716509,0.37752554,0.25437054,0.46375865,0.33140877,0.13318363,0.4884662,0.60196555,0.55433166,0.45352834,0.74430966,0.63592595,0.42452893,0.8759397,0.4790195
264,0.5525943,0.40292013,0.44874695,0.59561473,0.3743961,0.11008939,0.62358475,0.34913906,0.09322886,0.5360442,0.5908594,0.5509656,0.573792,0.7405566,0.78817105,0.6031576,0.88039815,0.6155548,0.4675562,0.3940593,0.5028608,0.45721254,0.38201058,0.19871166,0.46103394,0.33165705,0.14196897,0.48759687,0.59613174,0.6727546,0.45115635,0.74270624,0.817922,0.42227954,0.87698245,0.60279864
265,0.53963053,0.39037603,0.3724398,0.57823646,0.38055974,0.11328219,0.5870477,0.3383417,0.0950998,0.5333172,0.583526,0.5192263,0.5683119,0.73068833,0.6699047,0.6003145,0.8698597,0.533124,0.4736215,0.38481542,0.31580138,0.48493242,0.4174814,0.17390747,0.47643933,0.33565277,0.13686235,0.49128565,0.5875216,0.5583801,0.44837412,0.73863333,0.75028425,0.42180273,0.8764714,0.5151061
266,0.54018044,0.38922787,0.3648048,0.5759238,0.31498218,0.3230116,0.5935833,0.29371724,0.11539124,0.53221375,0.5759462,0.5960168,0.570773,0.7321663,0.6919521,0.6009693,0.8803908,0.5866605,0.4702773,0.3752458,0.472875,0.4878858,0.3564355,0.1988347,0.47756535,0.31849,0.120087326,0.49072105,0.58254576,0.5237916,0.44966036,0.7347952,0.7682879,0.4221371,0.87486976,0.5449004
267,0.53048104,0.3656112,0.30969438,0.548527,0.36787984,0.13140383,0.5505092,0.32847422,0.12842655,0.52568585,0.56311095,0.45819506,0.5602836,0.705917,0.44308844,0.59707844,0.86480993,0.31502515,0.4813128,0.362444,0.47254905,0.50784475,0.3931609,0.15577969,0.49125892,0.32739446,0.13200471,0.49685633,0.5661939,0.50616896,0.45421284,0.71296227,0.58047205,0.42393744,0.8586129,0.34134543
268,0.52194,0.37280187,0.33081117,0.55704117,0.3314867,0.22910403,0.5226675,0.30819562,0.13939075,0.5163495,0.55931747,0.45641047,0.55945605,0.6973321,0.46997356,0.6009301,0.84634495,0.3201119,0.50242025,0.37312207,0.35851094,0.5466094,0.34628767,0.16063207,0.5145162,0.307919,0.14945863,0.5050837,0.56045604,0.4819059,0.46353483,0.70135105,0.5320587,0.429873,0.84332055,0.365521
269,0.55481935,0.3550807,0.52697283,0.58582044,0.45944154,0.26176032,0.60107505,0.50291514,0.29188037,0.5428712,0.5474905,0.65020794,0.5624318,0.6899547,0.73328227,0.6007888,0.8433424,0.6199834,0.46336955,0.35659453,0.6174141,0.46890515,0.41845435,0.15426587,0.49234664,0.5165799,0.28021726,0.4865839,0.54874074,0.64329016,0.4557533,0.6916399,0.73281527,0.4306153,0.8382887,0.6652412
270,0.55857915,0.3443322,0.4307065,0.60753584,0.3498993,0.11536479,0.5966007,0.28146815,0.15850079,0.5414033,0.53842694,0.60779417,0.56168216,0.6863408,0.69393784,0.5966518,0.845152,0.5002148,0.46536285,0.3444656,0.6615846,0.42496592,0.31594753,0.240153,0.38217053,0.20120142,0.3961585,0.4876324,0.5396648,0.5961909,0.45691693,0.68470067,0.67445856,0.4360338,0.8404483,0.6086075
271,0.55771506,0.32675683,0.54661125,0.6145642,0.2747729,0.2381229,0.6215973,0.21707815,0.55963886,0.5417514,0.5253722,0.74822474,0.55965805,0.6802852,0.68179107,0.59013665,0.83853686,0.58165276,0.45674503,0.3330766,0.6800477,0.39425668,0.27131748,0.3426833,0.3712532,0.22112863,0.54808617,0.48559475,0.5250364,0.7755003,0.46098578,0.6781273,0.8310472,0.4416598,0.83036226,0.7258551
272,0.55545485,0.32651955,0.59944195,0.61271566,0.30457094,0.3568533,0.61794615,0.2514004,0.4623446,0.537091,0.5179477,0.65851796,0.55699384,0.68428504,0.6423474,0.5877596,0.8591168,0.5327353,0.45052654,0.33663198,0.6019326,0.39048052,0.29929632,0.45315316,0.35421774,0.24448352,0.6360422,0.4823985,0.51839983,0.7301676,0.46083504,0.6836655,0.75922316,0.44361216,0.83912325,0.79085696
273,0.55960053,0.31923074,0.75674045,0.618521,0.33128265,0.3210282,0.6229385,0.30605495,0.37499207,0.5353271,0.5179258,0.5992189,0.5499473,0.6798679,0.82625437,0.5756067,0.8417534,0.68316,0.45422813,0.33170748,0.67242783,0.38488075,0.31879434,0.49821103,0.3572508,0.29074353,0.45864534,0.48390323,0.51932704,0.69396293,0.46050727,0.6759357,0.79646486,0.44458458,0.83576953,0.7847093
274,0.55848694,0.3182941,0.7119362,0.6123767,0.35005605,0.3903427,0.6155248,0.33593792,0.3975231,0.5367007,0.50824356,0.6217414,0.5403833,0.6760801,0.7237106,0.5641686,0.82194567,0.5692104,0.4569666,0.3285197,0.58041584,0.3815584,0.35467336,0.3798457,0.35190552,0.3151373,0.5831566,0.4856608,0.51021636,0.7133927,0.4615655,0.6756829,0.838444,0.45358667,0.82326317,0.534388
275,0.56214464,0.32573125,0.6631086,0.6192787,0.36817324,0.52904785,0.6361784,0.36799583,0.3019292,0.53561425,0.50434834,0.61383396,0.5353128,0.6807584,0.65417284,0.54849446,0.8380129,0.56609344,0.4600287,0.33115995,0.59787285,0.37787366,0.38321036,0.4111239,0.35376078,0.36056778,0.4161564,0.485252,0.50750613,0.71530837,0.4637482,0.6777319,0.84573126,0.46427605,0.84167737,0.6956449
276,0.56009454,0.33281675,0.61046535,0.6164624,0.38750738,0.33719242,0.6412814,0.41225588,0.25376734,0.5328883,0.49699634,0.48728174,0.53623104,0.67248386,0.46270376,0.55264544,0.82712185,0.49608028,0.46894667,0.3336565,0.6408238,0.38935468,0.3849187,0.24784353,0.35246548,0.41662082,0.3239226,0.4865598,0.503048,0.60051346,0.47121674,0.6724318,0.62989926,0.4664684,0.83297193,0.45030996
277,0.5540911,0.3331032,0.4259955,0.6023638,0.41067895,0.26240322,0.6228037,0.46866322,0.32439965,0.5379872,0.49298203,0.43806693,0.52790135,0.65201104,0.33558655,0.5312227,0.7966914,0.29278466,0.46946,0.32888612,0.3550502,0.39707148,0.40015396,0.30277756,0.35450184,0.42621803,0.32620847,0.4914896,0.49359912,0.57055616,0.47680375,0.6440165,0.33493757,0.47661197,0.81454986,0.30791616
278,0.56135315,0.34169102,0.5677394,0.5980292,0.4363602,0.40124628,0.609339,0.4895277,0.42325407,0.5380883,0.5039928,0.50940216,0.5339947,0.66895574,0.5251247,0.53143084,0.8221094,0.43040285,0.46855196,0.3351174,0.5148053,0.41390157,0.41130316,0.38656527,0.47075915,0.4960087,0.41542011,0.4876784,0.5037976,0.5457946,0.47899997,0.6634887,0.42994314,0.48241615,0.820681,0.2986299
279,0.54879224,0.35342044,0.45081994,0.58838874,0.45564955,0.35252163,0.60960853,0.5012586,0.40913233,0.5332658,0.51132774,0.44697687,0.5201601,0.67526567,0.4233867,0.51769066,0.8376306,0.3841917,0.47524083,0.34623775,0.40064868,0.46538648,0.43901238,0.23671,0.47971374,0.49729073,0.24697566,0.4889971,0.51188624,0.47150362,0.48835695,0.67452806,0.37666634,0.49077964,0.82418084,0.24715453
280,0.5461987,0.367544,0.41544002,0.5877476,0.47072968,0.3381004,0.5987545,0.51338506,0.26863447,0.5372441,0.51300716,0.49319282,0.5238401,0.68327,0.55195767,0.5229746,0.8421625,0.3654102,0.4753302,0.368348,0.49995786,0.45311695,0.43913004,0.26152867,0.4802854,0.5030737,0.271291,0.48861176,0.513587,0.52014077,0.4845822,0.6850755,0.37619132,0.486964,0.8430001,0.3617061
281,0.52853614,0.3581047,0.4388833,0.5401734,0.43437943,0.2684997,0.52571034,0.51631504,0.23739682,0.5128554,0.5060073,0.42478895,0.5029846,0.68281364,0.5251111,0.5024054,0.858005,0.5719863,0.49336857,0.35207665,0.3287113,0.49542987,0.4246984,0.190945,0.5016221,0.5102513,0.25777143,0.50498146,0.50819504,0.4649572,0.5039103,0.6798847,0.51772,0.5007107,0.85583746,0.49333185
282,0.5355383,0.36874753,0.46670943,0.54743016,0.4423179,0.30323872,0.6013347,0.5066596,0.25974327,0.5207417,0.5199641,0.40907755,0.5076087,0.6892149,0.43128756,0.5045457,0.8591067,0.50702834,0.4849671,0.35644314,0.46036005,0.4676534,0.4312105,0.29431665,0.48478198,0.50497705,0.23735559,0.50050926,0.520946,0.44043642,0.4978742,0.6892967,0.38629472,0.49908215,0.8565337,0.49207735
283,0.53489375,0.37316188,0.43132433,0.55967915,0.4484359,0.30617583,0.6097108,0.50122833,0.3665477,0.5205428,0.52104485,0.47555855,0.51085293,0.70352024,0.670274,0.5052911,0.87262034,0.63417226,0.48390815,0.36068577,0.5752375,0.49012253,0.4256018,0.28629562,0.44415563,0.4335172,0.12753277,0.5004219,0.5224729,0.4814583,0.49541634,0.7031211,0.64827824,0.49862105,0.8661692,0.5259352
284,0.50723565,0.37977856,0.3696065,0.50351626,0.42927605,0.20335257,0.5159123,0.5169904,0.09866607,0.50291467,0.52443826,0.33653176,0.5011543,0.71160424,0.56996894,0.5004771,0.875694,0.56478864,0.520146,0.3745628,0.3799858,0.5318831,0.43389356,0.19252272,0.6097676,0.5015489,0.26836392,0.5184214,0.52924395,0.32324865,0.4946767,0.7116692,0.40212333,0.5009895,0.8668997,0.5148075
285,0.49366927,0.3830682,0.37846386,0.4897101,0.42786396,0.2547924,0.4956052,0.44282472,0.09292637,0.49171662,0.55656075,0.3560081,0.49971566,0.71456647,0.51325494,0.49920952,0.87497807,0.5499231,0.5362956,0.37998724,0.36987072,0.56354153,0.4448322,0.23703462,0.5870382,0.4711904,0.15715508,0.522426,0.54937625,0.39863667,0.4984445,0.7142164,0.47643298,0.50238746,0.87126106,0.56242377
286,0.4933545,0.38548505,0.34891444,0.48766315,0.42612478,0.2639558,0.47460076,0.4629469,0.112096496,0.49149665,0.5574405,0.34038875,0.49347842,0.7162751,0.5151453,0.49703094,0.8754441,0.50393903,0.5393958,0.3827747,0.34732464,0.5711516,0.4579818,0.23831424,0.6032884,0.50309694,0.25077137,0.5263852,0.5497308,0.3478606,0.499865,0.716227,0.5047732,0.5028211,0.8724081,0.54456013
287,0.5018749,0.38253683,0.24566862,0.4884926,0.41993672,0.28324857,0.6009561,0.49506685,0.26289004,0.50246775,0.53889537,0.25695363,0.49463397,0.7093251,0.39435253,0.5002596,0.87583053,0.49800152,0.5265801,0.38107872,0.41124886,0.53843963,0.4312683,0.22210592,0.59645647,0.49556038,0.23958027,0.5261343,0.5421014,0.27996796,0.49427462,0.70845765,0.32884035,0.49482834,0.86959624,0.42892748
288,0.5395545,0.3850091,0.52424973,0.58501047,0.46482557,0.3136768,0.5961677,0.50441897,0.30516034,0.5212834,0.53929067,0.5037364,0.5055745,0.7053294,0.521352,0.50211203,0.8770726,0.5842817,0.47239503,0.37274522,0.5920409,0.45600337,0.42019558,0.35660893,0.36536902,0.42538178,0.22115286,0.47721994,0.5348595,0.4646202,0.48554918,0.70671505,0.543162,0.49128255,0.87019277,0.52529037
289,0.54058725,0.38166016,0.45377308,0.5855017,0.47171864,0.29374975,0.57712597,0.50897014,0.25221023,0.52056503,0.5416908,0.4937954,0.5113647,0.70754904,0.6185918,0.50234264,0.8757817,0.53523695,0.4757368,0.37052327,0.5300574,0.45389462,0.43338543,0.2790227,0.36176252,0.4313874,0.22048642,0.47639388,0.5422919,0.490829,0.4855424,0.70509493,0.30367702,0.492024,0.8717718,0.5680704
290,0.5370986,0.36761832,0.3549465,0.5681199,0.4585018,0.34092775,0.56813884,0.512481,0.19658086,0.5211413,0.5314282,0.54396677,0.51381725,0.70375,0.5359919,0.5076384,0.87391585,0.5144831,0.46864587,0.3630726,0.5915234,0.4534577,0.4392105,0.2830169,0.37208676,0.4317349,0.24603279,0.47539234,0.5314344,0.517031,0.48070735,0.7025137,0.3524625,0.47901282,0.8662801,0.44836286
291,0.5353651,0.35918447,0.4753766,0.5673019,0.4490419,0.39587185,0.5941864,0.5230738,0.29159766,0.52330995,0.52890885,0.51252156,0.5140013,0.6958456,0.47296327,0.5008883,0.8584823,0.41636026,0.46538264,0.35843205,0.56686836,0.44927907,0.43649584,0.29512274,0.4490249,0.5154996,0.1702519,0.47523028,0.52983975,0.5234727,0.48117003,0.6936836,0.33682966,0.4916873,0.85544944,0.41787475
292,0.53909063,0.3468629,0.51045233,0.56806946,0.4319415,0.40010884,0.6000183,0.5025845,0.31666604,0.52156407,0.51570237,0.46457705,0.51259863,0.6844172,0.38135043,0.51324236,0.83480614,0.4433483,0.45827794,0.34219283,0.58062196,0.44636786,0.42692423,0.4081505,0.44840443,0.49225044,0.16054405,0.47173238,0.5190598,0.50541925,0.47322437,0.6841316,0.50852215,0.47215778,0.8374469,0.42847937
293,0.5387897,0.34890103,0.39402878,0.5765598,0.44190392,0.267707,0.604279,0.49102575,0.4955098,0.522845,0.50840104,0.46895084,0.5144199,0.67029357,0.32954082,0.5130926,0.8230488,0.24473804,0.47055253,0.346668,0.63260466,0.44600293,0.41878974,0.33070076,0.47722158,0.47765332,0.28169614,0.47995836,0.509238,0.5126558,0.47245574,0.67041504,0.39490318,0.4746666,0.8223271,0.29008168
294,0.547405,0.33076945,0.456221,0.58506703,0.41450188,0.42806992,0.61268306,0.46659416,0.4495522,0.52614975,0.49594402,0.48242903,0.5217491,0.66356575,0.46471706,0.52852166,0.83000517,0.49249157,0.45701337,0.33136687,0.48070365,0.42245233,0.42020652,0.33924374,0.37237653,0.4596324,0.3464397,0.475213,0.49995872,0.54767364,0.47138023,0.6637657,0.42811522,0.46564397,0.8224056,0.29964498
295,0.5506376,0.33219522,0.60073626,0.595616,0.40563875,0.3334192,0.63213956,0.45108005,0.31053495,0.5214971,0.49313673,0.44445083,0.5194855,0.6592137,0.55668104,0.53050876,0.81452364,0.6174627,0.4527883,0.3265466,0.5214336,0.40634343,0.41428804,0.37493247,0.3543691,0.43889767,0.36491016,0.473016,0.49607122,0.50002754,0.46471393,0.6567342,0.49866292,0.45382458,0.82013047,0.4040481
296,0.55060506,0.32261384,0.64859974,0.59939694,0.38671863,0.44459093,0.6505356,0.40957448,0.35454586,0.52849627,0.48720333,0.6222862,0.52803206,0.6495391,0.54352677,0.5373936,0.8060384,0.54173887,0.45291024,0.3221783,0.55222464,0.39212632,0.40071747,0.38330394,0.35381353,0.42724475,0.41637236,0.47694772,0.48751983,0.62991095,0.46119767,0.64459133,0.42933083,0.44852805,0.8153109,0.4960161
297,0.5501482,0.3191911,0.76657355,0.61767954,0.36570227,0.6217857,0.6586062,0.37189114,0.49648243,0.52441037,0.4854707,0.7762285,0.5265502,0.6577958,0.76042765,0.547054,0.82376045,0.57856333,0.4521577,0.32488054,0.7929532,0.3861178,0.39129362,0.5209164,0.3581667,0.41067576,0.307108,0.4732297,0.48910838,0.7830055,0.45889133,0.6617254,0.6685669,0.44523785,0.82599926,0.6386375
298,0.5478982,0.31581298,0.6737051,0.6153844,0.35663182,0.47818807,0.6491579,0.34193867,0.42784545,0.5261745,0.49353492,0.6321558,0.53204405,0.65925103,0.65339196,0.55336964,0.8357439,0.5954284,0.4515681,0.3206002,0.59919816,0.3876037,0.378362,0.34935257,0.34799513,0.3675357,0.40763825,0.4752692,0.49424598,0.55626816,0.45841372,0.6612692,0.5360867,0.441324,0.82920337,0.5543259
299,0.543816,0.30911613,0.7089447,0.6286541,0.3256108,0.53804463,0.6477517,0.30113316,0.5422563,0.52555233,0.5027559,0.78876686,0.5359289,0.6722866,0.81402856,0.5521352,0.8289525,0.76598,0.4514885,0.32145646,0.81188065,0.37782165,0.36896235,0.46946004,0.33217555,0.3227692,0.6832898,0.4756623,0.50512326,0.8101936,0.451431,0.67234343,0.8612089,0.43956992,0.82193637,0.69167453
300,0.5434477,0.3112952,0.72704977,0.6212757,0.3220278,0.5936381,0.6449361,0.27456394,0.6933493,0.52536505,0.5127814,0.79385895,0.540492,0.67706347,0.82803744,0.5633434,0.8220346,0.65363574,0.45288706,0.31844446,0.7928809,0.38557392,0.35472512,0.41875947,0.34271312,0.2984839,0.6373064,0.47417158,0.51364994,0.8309993,0.45158345,0.6834323,0.8648101,0.42587906,0.8396162,0.7853254
301,0.5416734,0.31682125,0.7641653,0.6082639,0.30594862,0.64113134,0.64256287,0.25826883,0.6468427,0.5241768,0.51945466,0.7736466,0.5433172,0.67939377,0.8097681,0.5674009,0.833158,0.8099098,0.4555608,0.32748288,0.7701492,0.38631982,0.32484138,0.54707515,0.34482408,0.26052445,0.667163,0.4740194,0.52148825,0.8015841,0.45033997,0.68426955,0.8663186,0.42426413,0.839132,0.8286588
302,0.5458001,0.32214972,0.60970294,0.6014012,0.29270178,0.5172753,0.6377527,0.21903865,0.5807776,0.52418715,0.532131,0.7156239,0.5433954,0.6862936,0.8502531,0.5719348,0.8520805,0.78905654,0.4482245,0.3323009,0.7253745,0.38328215,0.30102026,0.64223623,0.3453631,0.23590879,0.73877996,0.4701684,0.5346194,0.75785804,0.44820103,0.69120896,0.9264561,0.42464226,0.8426568,0.81998277
303,0.54467905,0.33044413,0.7409496,0.60209054,0.2953141,0.47616416,0.6245812,0.21424572,0.7133443,0.52355176,0.538666,0.7954456,0.54461706,0.69386446,0.87997717,0.5782907,0.86419815,0.68589014,0.44208348,0.33579826,0.79562306,0.38169307,0.2951766,0.5563316,0.35918534,0.20874164,0.76285875,0.4681166,0.54098314,0.83329177,0.44433063,0.6960921,0.9257872,0.42170483,0.8483886,0.72777206
304,0.541247,0.33628783,0.7331631,0.59602743,0.28532994,0.56230843,0.6172327,0.19668126,0.78761977,0.52614164,0.54688555,0.8556051,0.54817945,0.7005722,0.8936578,0.58106303,0.85118675,0.590833,0.44345582,0.33910996,0.8049525,0.3941891,0.28510317,0.21082638,0.36876056,0.19007868,0.51154935,0.46661085,0.5485116,0.8701676,0.44314295,0.70124507,0.9105224,0.4173103,0.8491645,0.58955026
305,0.5400915,0.3468499,0.5992578,0.58585775,0.29389995,0.6718778,0.6056681,0.19266602,0.67053217,0.52676755,0.5652158,0.8401516,0.549703,0.715448,0.8697105,0.5900509,0.8733374,0.7209872,0.44657356,0.35210115,0.7204093,0.39746508,0.2909063,0.26014036,0.38730785,0.17754024,0.54626983,0.46686685,0.56723917,0.86391044,0.43692118,0.71315163,0.83323634,0.4118802,0.8591094,0.6642305
306,0.53782237,0.35264143,0.6465815,0.5789967,0.29795218,0.5972354,0.5963728,0.1927025,0.6813502,0.5298469,0.5726929,0.82853246,0.5530102,0.7287361,0.83243066,0.5962351,0.8781531,0.7453001,0.44674465,0.36236548,0.7958291,0.40126738,0.27109158,0.38548818,0.39367807,0.18141495,0.5660604,0.46997827,0.5735666,0.84398484,0.43488428,0.71957254,0.7750322,0.40936208,0.86656034,0.71305215
307,0.53203404,0.39356586,0.37154764,0.5494541,0.3350167,0.18599516,0.5580662,0.31177896,0.13474761,0.51096815,0.5865773,0.5487143,0.5541167,0.74529994,0.6746479,0.59569794,0.88897073,0.5439675,0.48585606,0.3811277,0.5163622,0.5099206,0.33541209,0.18497409,0.497482,0.30026245,0.15692353,0.48644125,0.58886564,0.53731644,0.44285414,0.74139833,0.5677619,0.40796757,0.8759205,0.4651387
308,0.5330587,0.41241384,0.29444143,0.569437,0.4014398,0.111302204,0.5392896,0.3562506,0.14970854,0.50987846,0.60619503,0.5115593,0.55586654,0.7570746,0.52210164,0.593295,0.88548994,0.40825358,0.49201387,0.39737886,0.46177098,0.50843525,0.37210938,0.15205628,0.5023539,0.34857675,0.16841148,0.48870653,0.60740507,0.5215029,0.4321323,0.74225175,0.48462012,0.40861356,0.87365,0.3913843
309,0.54436684,0.43277335,0.3803995,0.57993335,0.3763307,0.12717664,0.55206186,0.33722612,0.15511572,0.51801836,0.61387604,0.5209772,0.56297785,0.75710386,0.5548386,0.59613967,0.89438057,0.57193726,0.48280597,0.40996653,0.38772303,0.49224517,0.35281998,0.2391479,0.49156055,0.34881398,0.21314123,0.47470516,0.61697984,0.60784614,0.43720913,0.7554201,0.45943126,0.40906096,0.8750722,0.4819416
310,0.5435698,0.4188256,0.48564672,0.5776607,0.35345885,0.15328526,0.56268036,0.3315977,0.17448097,0.52200025,0.6138876,0.5917468,0.56378263,0.759113,0.5520459,0.59603775,0.8948349,0.65387905,0.4751106,0.40654886,0.39488143,0.46486998,0.35368437,0.2629914,0.49566624,0.30114186,0.20828696,0.47474873,0.61734986,0.6624606,0.4372027,0.75626993,0.5532164,0.40894306,0.8742955,0.58089596
311,0.53869164,0.42626113,0.36594757,0.5767441,0.49282432,0.23124011,0.52151465,0.3674997,0.14894949,0.5204104,0.61270463,0.5012411,0.5594431,0.75924677,0.5995449,0.5961323,0.8953264,0.52457446,0.47559035,0.41309774,0.38839388,0.4692906,0.44130072,0.13501218,0.4617953,0.36258346,0.17563434,0.47605202,0.6160412,0.56492335,0.43758363,0.7547547,0.4505572,0.4084756,0.875627,0.4803133
312,0.5462606,0.42971307,0.4318222,0.59080607,0.4977947,0.24958752,0.57648027,0.45756826,0.13162251,0.52289486,0.611081,0.52399933,0.5623479,0.7561946,0.48526677,0.59593654,0.89686555,0.61199826,0.46973062,0.4104941,0.39128882,0.46431482,0.443605,0.13865131,0.433768,0.38537452,0.13293281,0.47551724,0.6131533,0.5918315,0.4315421,0.7484473,0.6222293,0.4093358,0.8765289,0.5220896
