frame,shoulder_x,shoulder_y,shoulder_conf,elbow_x,elbow_y,elbow_conf,wrist_x,wrist_y,wrist_conf,hip_x,hip_y,hip_conf,knee_x,knee_y,knee_conf,ankle_x,ankle_y,ankle_conf
103,0.5461884,0.3663144,0.005340882,0.56407046,0.5657452,0.02356594,0.36919993,0.558019,0.0028231447,0.5948281,0.5157265,0.009185405,0.5945587,0.54479134,0.039762806,0.4356941,0.7038593,0.011393457
104,0.5462702,0.36661834,0.005057302,0.5738226,0.553506,0.026578002,0.35593483,0.54011726,0.0030852596,0.7189259,0.6309768,0.012987233,0.5946696,0.5451739,0.039784104,0.4362317,0.70287067,0.011591712
105,0.52601635,0.34857956,0.0033728865,0.57384574,0.5523976,0.025179636,0.35638666,0.5561834,0.0031815975,0.71845084,0.63134646,0.013009372,0.5945655,0.5446991,0.038117785,0.43634,0.6877995,0.012946874
106,0.546204,0.36660546,0.0049087633,0.57391644,0.5518524,0.023074513,0.3563408,0.53992087,0.0031591002,0.7177405,0.6323219,0.012137345,0.604604,0.543884,0.03612933,0.43665093,0.6876492,0.013230096
107,0.5281448,0.36523277,0.004092108,0.5737412,0.55166984,0.021020036,0.35629272,0.5558396,0.0030790428,0.537003,0.48204955,0.010625995,0.60474384,0.54356337,0.033810325,0.4368632,0.6876334,0.013276478
108,0.527439,0.3653705,0.004094343,0.42724982,0.56181,0.0034079072,0.35602137,0.5555588,0.0029307746,0.5363178,0.48183125,0.010107754,0.60517335,0.54300934,0.031216668,0.43718863,0.6880698,0.013375797
109,0.5267865,0.36584204,0.004367067,0.4269919,0.56198883,0.0033593662,0.35608786,0.55543077,0.0028377927,0.5355695,0.48154166,0.009539988,0.60548466,0.5321118,0.031402487,0.43784845,0.6882143,0.013404471
110,0.5287132,0.38254058,0.005734715,0.4270159,0.5620577,0.0032895394,0.35596165,0.5554011,0.002777369,0.51560116,0.46595776,0.010137449,0.60591286,0.531865,0.030029956,0.43840095,0.68820286,0.013144278
111,0.5274828,0.38261494,0.006022583,0.42703745,0.56201744,0.0033486914,0.3560726,0.55523205,0.0027814105,0.5151162,0.46649063,0.009850326,0.60616034,0.5317037,0.030342102,0.43893453,0.6882445,0.013033235
112,0.5104821,0.38165817,0.005122065,0.4271363,0.56189036,0.0033332899,0.35618523,0.55535525,0.0027795185,0.5144968,0.4668509,0.009393829,0.6064403,0.5318038,0.02984938,0.43932825,0.68789566,0.013076604
113,0.5099616,0.3815948,0.0049838517,0.42716134,0.5618507,0.0033599327,0.35627902,0.5552582,0.0027663272,0.5138049,0.46699396,0.0092611145,0.60652184,0.5321082,0.029621307,0.43957642,0.6875272,0.0131913815
114,0.5097369,0.38183996,0.0051110815,0.4269779,0.56187534,0.0033818444,0.35633966,0.55516136,0.002749244,0.5134987,0.46713892,0.009250887,0.6065349,0.5321995,0.029824074,0.4395885,0.67375267,0.014178849
115,0.5096069,0.38197023,0.0052083554,0.4271,0.56177115,0.0033879357,0.35643098,0.5551938,0.0027072,0.51322967,0.46735755,0.009120089,0.6063924,0.53240484,0.029685939,0.43958706,0.67346555,0.01451996
116,0.50943214,0.38201472,0.0052148644,0.42684823,0.5617343,0.0033273639,0.35624126,0.55516297,0.002658659,0.5130002,0.46749616,0.009029584,0.60645926,0.53238505,0.029578287,0.43946996,0.673479,0.014470948
117,0.50949776,0.382036,0.005310921,0.4268372,0.5616841,0.003344114,0.35624167,0.55516696,0.0026516607,0.5129246,0.4677038,0.008982516,0.60643035,0.53243667,0.029669516,0.43939665,0.6734842,0.014516365
118,0.5096983,0.3820073,0.0052334922,0.42703348,0.5616292,0.0033313243,0.35654837,0.55532485,0.0026454977,0.51302284,0.46778825,0.008800446,0.6062936,0.5323951,0.029923163,0.43967482,0.67325985,0.014561209
